,open,high,low,close,volume,date
5198,83.4800,83.9600,82.8700,83.5500,3621100,2004-08-09
5199,84.3800,84.7600,83.4200,83.4800,5219200,2004-08-06
5200,85.9700,86.4200,85.0100,85.1900,3879900,2004-08-05
5201,85.3000,86.6500,85.2500,85.9700,4160600,2004-08-04
5202,86.7000,86.8000,85.4400,85.7100,4147200,2004-08-03
5203,86.8700,87.3900,86.4200,86.6900,3408400,2004-08-02
5204,86.4500,87.4000,86.3875,87.0700,3508500,2004-07-30
5205,86.2500,87.2200,86.2300,86.7700,4232300,2004-07-29
5206,85.8800,86.2800,84.8800,85.8500,6566200,2004-07-28
5207,85.6000,86.3000,85.4500,85.8800,4098500,2004-07-27
5208,84.8500,85.5800,84.5100,85.0900,4517500,2004-07-26
5209,85.7000,86.0600,84.5000,84.8500,4309400,2004-07-23
5210,85.0000,86.4000,84.6800,86.0600,5972600,2004-07-22
5211,86.7500,87.1100,85.3000,85.3000,5534000,2004-07-21
5212,85.6300,86.4900,85.3000,86.3600,5651300,2004-07-20
5213,84.5000,85.8500,84.4000,85.3000,6596000,2004-07-19
5214,86.0500,86.4800,84.2800,84.2800,10441400,2004-07-16
5215,84.1300,84.6300,83.6100,84.0200,7086500,2004-07-15
5216,84.8400,85.2400,83.7800,84.1300,6298600,2004-07-14
5217,85.9000,86.0900,85.2000,85.2500,6001000,2004-07-13
5218,84.0000,85.2500,83.4200,84.9500,6009200,2004-07-12
5219,84.4000,84.5000,83.5100,83.8900,6595200,2004-07-09
5220,85.0000,85.0100,83.5800,83.6500,7529000,2004-07-08
5221,85.3000,85.9400,85.0500,85.3500,5677300,2004-07-07
5222,86.5000,86.7300,85.1300,85.7000,6408100,2004-07-06
5223,87.4500,87.5500,86.6000,87.0400,2874500,2004-07-02
5224,88.2800,88.4400,86.5700,87.5000,5093900,2004-07-01
5225,88.3000,88.5000,87.7000,88.1500,4724000,2004-06-30
5226,88.3500,88.4900,87.9000,88.2900,4394800,2004-06-29
5227,89.7100,89.9000,88.3600,88.7100,4423200,2004-06-28
5228,89.9500,90.2300,88.9400,89.5500,5604700,2004-06-25
5229,90.2800,90.9200,89.8400,89.9900,4069400,2004-06-24
5230,90.1000,90.8400,89.8400,90.7900,4354700,2004-06-23
5231,89.2800,90.2400,89.1300,90.0200,4149300,2004-06-22
5232,90.4000,90.4300,89.3100,89.4900,3843400,2004-06-21
5233,90.2000,90.8000,89.9000,90.0600,6470800,2004-06-18
5234,90.5000,90.5600,90.0700,90.4400,4180200,2004-06-17
5235,90.2500,90.9300,90.0900,90.3800,3145700,2004-06-16
5236,90.4900,91.2100,90.2315,90.5400,4508300,2004-06-15
5237,90.0500,90.5800,89.6200,90.0700,4121400,2004-06-14
5238,90.2300,90.7500,89.8910,90.4600,3468700,2004-06-10
5239,89.9000,90.5500,89.8100,90.0900,5233400,2004-06-09
5240,88.6400,90.5000,88.4000,90.0400,5400300,2004-06-08
5241,88.7500,88.9900,88.0100,88.6400,4264500,2004-06-07
5242,87.9500,88.4900,87.5000,87.5600,3803400,2004-06-04
5243,87.8500,88.1000,87.3500,87.3500,3011500,2004-06-03
5244,88.6400,88.6400,87.8900,87.9800,3912600,2004-06-02
5245,88.0900,88.4800,87.3000,88.1200,4884300,2004-06-01
5246,88.4800,88.8500,88.2500,88.5900,3203800,2004-05-28
5247,88.7500,89.0800,87.9800,88.5900,4094600,2004-05-27
5248,88.6400,88.8500,88.0400,88.3500,4308200,2004-05-26
5249,86.7500,88.9200,86.5500,88.7000,5358100,2004-05-25
5250,87.7500,87.8400,86.5500,87.1000,3778100,2004-05-24
5251,87.5900,88.1800,86.9100,87.1300,5130000,2004-05-21
5252,87.0600,87.9500,87.0500,87.4200,4031500,2004-05-20
5253,87.4000,88.8800,86.5000,87.0500,7431800,2004-05-19
5254,86.0800,86.4900,86.0000,86.0600,4401100,2004-05-18
5255,85.3000,86.0300,85.1500,85.5300,5700000,2004-05-17
5256,86.6500,87.3500,86.0700,86.4100,5197800,2004-05-14
5257,86.7900,87.4100,86.2600,87.1900,4708400,2004-05-13
5258,87.2500,87.2500,85.1200,86.8100,8445800,2004-05-12
5259,87.2000,88.1500,86.8200,87.1300,6575000,2004-05-11
5260,87.6000,88.1025,86.3700,86.8800,6692400,2004-05-10
5261,87.7500,89.4000,87.6200,88.1900,5407400,2004-05-07
5262,88.1000,89.1000,87.5900,88.3600,4319100,2004-05-06
5263,89.7500,89.7500,88.5100,88.9600,4402300,2004-05-05
5264,88.0200,89.7400,88.0000,89.0000,5451800,2004-05-04
5265,88.1300,88.5200,87.2012,88.0200,6070100,2004-05-03
5266,89.0100,89.2000,88.0100,88.1700,5019500,2004-04-30
5267,90.0100,90.2600,88.1900,89.0800,7763200,2004-04-29
5268,90.3000,90.9800,90.2100,90.4100,4706000,2004-04-28
5269,90.6500,91.9900,90.5600,91.1100,4768000,2004-04-27
5270,90.7500,91.5600,90.3490,90.4300,4533600,2004-04-26
5271,91.0000,91.6100,90.3600,91.2800,5063200,2004-04-23
5272,90.5000,91.5100,89.7000,90.7400,7988000,2004-04-22
5273,91.1500,91.4200,90.6900,91.2600,4623400,2004-04-21
5274,92.0000,92.4800,90.6500,90.6500,4260200,2004-04-20
5275,91.9000,92.3000,91.7000,91.9400,4159400,2004-04-19
5276,92.3000,92.3500,91.0400,92.2800,11118000,2004-04-16
5277,93.8000,94.0900,93.0600,93.9700,6844200,2004-04-15
5278,92.1000,93.8600,92.1000,93.7000,5316300,2004-04-14
5279,93.7900,94.0400,92.5000,93.0400,5013600,2004-04-13
5280,93.5000,94.3600,93.4000,93.7400,3112600,2004-04-12
5281,94.0000,94.3900,92.5500,93.1200,3868000,2004-04-08
5282,93.3700,93.5800,92.5100,93.0800,4537300,2004-04-07
5283,93.6000,93.7900,93.0200,93.7000,3860100,2004-04-06
5284,93.9500,94.3700,93.5100,94.1800,3936000,2004-04-05
5285,93.5500,94.5500,93.3300,94.2000,5894500,2004-04-02
5286,91.6700,92.6800,91.6200,92.3700,4246900,2004-04-01
5287,92.0700,92.2400,91.5100,91.8400,4613500,2004-03-31
5288,92.6700,92.6700,91.3500,92.3200,5415700,2004-03-30
5289,92.9900,93.6100,92.1800,92.6800,4876300,2004-03-29
5290,92.3900,93.2500,92.1600,92.7700,4397700,2004-03-26
5291,92.1500,92.6300,91.4500,92.3900,5585800,2004-03-25
5292,91.5700,92.4900,91.0400,91.7700,6210400,2004-03-24
5293,91.6000,92.1600,90.6800,91.3200,5065300,2004-03-23
5294,91.2700,91.4800,90.2800,91.0200,6223500,2004-03-22
5295,92.8600,92.9700,91.5100,91.6200,7058700,2004-03-19
5296,93.0500,93.1800,91.9000,92.8500,4605200,2004-03-18
5297,92.5700,93.7900,92.4500,93.3900,4663000,2004-03-17
5298,92.4000,92.7000,91.4200,92.4500,4627600,2004-03-16
5299,92.6000,92.6900,90.8800,91.8200,6523000,2004-03-15
5300,92.0000,93.3800,91.6800,93.3000,6290600,2004-03-12
5301,92.0000,92.9800,91.1500,91.2100,8560800,2004-03-11
5302,94.3800,94.7400,92.6800,93.0600,6536300,2004-03-10
5303,94.3000,95.2800,93.7700,94.5300,6390600,2004-03-09
5304,96.4900,96.8800,94.5900,94.5900,5084200,2004-03-08
5305,95.9500,96.9800,95.5600,96.4500,3970900,2004-03-05
5306,96.5800,96.9200,96.1320,96.3900,3547900,2004-03-04
5307,96.5700,96.8900,95.6000,96.8400,4806500,2004-03-03
5308,97.6000,97.6000,96.6200,96.8200,4976200,2004-03-02
5309,96.5000,97.2500,96.1500,97.0400,4454000,2004-03-01
5310,96.8000,97.3800,96.1000,96.5000,4715000,2004-02-27
5311,96.2700,97.2600,96.2500,96.7900,3965700,2004-02-26
5312,96.5000,97.0900,96.2300,96.5400,3362500,2004-02-25
5313,95.2000,97.4600,95.2000,96.7900,7008300,2004-02-24
5314,97.4000,97.5100,95.4600,95.9600,6629100,2004-02-23
5315,98.6000,98.6000,97.1900,97.3100,5690200,2004-02-20
5316,98.4200,99.2300,97.5200,97.8000,5447200,2004-02-19
5317,99.3100,99.7700,98.1500,98.4200,4830300,2004-02-18
5318,99.9900,100.0000,99.3200,99.3700,3930400,2004-02-17
5319,99.1000,100.0900,99.0828,99.7100,3562400,2004-02-13
5320,100.0600,100.3000,99.3000,99.3000,3611500,2004-02-12
5321,99.2000,100.3100,98.8000,99.9600,5505700,2004-02-11
5322,98.4500,99.9700,98.4100,99.6100,4057500,2004-02-10
5323,99.3100,99.4400,98.6000,98.9500,3742400,2004-02-09
5324,98.8500,99.2400,98.2500,98.9400,5516900,2004-02-06
5325,100.0000,100.0900,98.2600,98.8600,5975000,2004-02-05
5326,99.3800,100.4300,99.3000,100.1900,8387500,2004-02-04
5327,99.0000,100.0000,98.9500,100.0000,5604300,2004-02-03
5328,99.1500,99.9400,98.5000,99.3900,6200000,2004-02-02
5329,98.0200,99.3300,97.8400,99.2300,6137600,2004-01-30
5330,98.1000,98.6000,96.5500,98.0100,6642500,2004-01-29
5331,99.1500,99.4200,97.2800,97.3800,6549700,2004-01-28
5332,99.4000,99.6700,98.7000,98.8000,5345300,2004-01-27
5333,97.9000,99.8500,97.5600,99.8500,6189400,2004-01-26
5334,97.8200,98.2100,97.1000,97.9000,5283900,2004-01-23
5335,97.8400,98.1600,97.3200,97.5100,4371600,2004-01-22
5336,97.2300,98.0400,96.6400,97.7000,6949000,2004-01-21
5337,96.0000,97.4400,95.7300,97.1000,9285100,2004-01-20
5338,95.0000,95.3500,94.7100,95.3200,9302000,2004-01-16
5339,95.0700,95.6500,93.5500,94.0200,19812000,2004-01-15
5340,89.9000,90.4600,89.7500,90.3100,5505100,2004-01-14
5341,91.4500,91.5100,89.0100,89.7000,8842500,2004-01-13
5342,91.2100,92.1400,91.2100,91.5500,5130400,2004-01-12
5343,91.7500,92.3500,91.0000,91.2100,7930900,2004-01-09
5344,93.2100,93.2100,92.0310,93.0400,6179800,2004-01-08
5345,93.1400,93.3800,92.4700,92.7800,4927600,2004-01-07
5346,92.2000,93.1900,92.1400,93.0600,4380000,2004-01-06
5347,92.0000,93.0900,92.0000,93.0500,5276300,2004-01-05
5348,92.8600,93.0500,91.2000,91.5500,5327800,2004-01-02
5349,92.6600,92.8500,92.1600,92.6800,4726900,2003-12-31
5350,93.2700,93.5000,92.3600,92.6300,4003400,2003-12-30
5351,93.1000,93.7300,93.0300,93.5200,4033900,2003-12-29
5352,92.3700,93.0000,92.3000,92.9000,1408500,2003-12-26
5353,92.8000,92.8000,92.1800,92.2700,1760500,2003-12-24
5354,93.0700,93.4400,92.3400,92.7900,3677000,2003-12-23
5355,92.8300,93.5000,92.7800,93.3900,4332100,2003-12-22
5356,93.2300,93.2500,92.6700,93.1400,7090500,2003-12-19
5357,93.0000,93.3800,92.5000,92.7300,6873600,2003-12-18
5358,93.8500,93.8700,92.8500,93.4000,6052900,2003-12-17
5359,92.1100,94.1200,91.8800,93.9800,7501100,2003-12-16
5360,93.4300,93.9700,92.0800,92.1100,5964500,2003-12-15
5361,92.7000,93.1600,92.2400,92.7100,5079800,2003-12-12
5362,91.9600,92.9700,91.9200,92.4000,6412100,2003-12-11
5363,90.6900,92.7400,90.6500,91.7300,7138000,2003-12-10
5364,91.1500,92.1600,90.6100,90.6300,6971500,2003-12-09
5365,90.5200,91.4700,90.5200,91.2000,5342000,2003-12-08
5366,91.3000,91.3000,90.5000,90.6400,5878400,2003-12-05
5367,90.0500,91.4400,90.0300,91.4200,5360400,2003-12-04
5368,91.1500,91.4400,90.3000,90.3000,6169800,2003-12-03
5369,90.5700,91.4800,90.5200,90.7500,5091800,2003-12-02
5370,90.9000,91.3600,90.4800,91.0100,5234900,2003-12-01
5371,89.9000,90.6800,89.6200,90.5400,2195500,2003-11-28
5372,89.7900,90.0900,89.1100,89.9100,4146800,2003-11-26
5373,89.6600,89.8500,89.2700,89.4300,4305700,2003-11-25
5374,89.0300,89.7400,88.9500,89.6600,4722200,2003-11-24
5375,88.4000,88.8500,88.2300,88.6300,5935400,2003-11-21
5376,89.3000,89.7900,88.3800,88.3900,5111000,2003-11-20
5377,88.3200,89.8300,88.3200,89.4000,4156600,2003-11-19
5378,89.9200,90.1800,88.9000,88.9500,5284300,2003-11-18
5379,89.9000,90.0500,89.0300,89.8000,4748200,2003-11-17
5380,91.0200,91.4200,89.8100,90.2500,4510200,2003-11-14
5381,90.4000,91.4800,90.1600,91.0900,5277900,2003-11-13
5382,89.4500,91.1600,89.3100,90.6900,5901700,2003-11-12
5383,90.0000,90.0300,88.8900,89.3600,4841200,2003-11-11
5384,89.5500,90.4700,89.5500,89.9500,8349700,2003-11-10
5385,89.4000,89.6000,88.2600,88.2600,5543500,2003-11-07
5386,88.3300,89.5900,87.7200,89.3400,5668600,2003-11-06
5387,88.5200,88.8800,88.0000,88.4900,6296300,2003-11-05
5388,89.6800,89.8000,88.8600,89.1400,5146100,2003-11-04
5389,89.9000,90.8400,89.4800,89.6800,5825200,2003-11-03
5390,90.7100,90.7100,89.2000,89.4800,4836200,2003-10-31
5391,90.0000,90.1700,89.0600,89.1200,6535700,2003-10-30
5392,89.6000,89.9400,89.1500,89.3400,5180700,2003-10-29
5393,89.0500,89.9000,88.5200,89.9000,6959000,2003-10-28
5394,88.8000,89.1000,88.0500,88.5200,5099200,2003-10-27
5395,88.1500,88.6400,87.7200,88.4200,5471700,2003-10-24
5396,87.6000,88.4000,87.5300,88.1500,6046400,2003-10-23
5397,88.3000,89.0100,87.9000,88.4600,5600100,2003-10-22
5398,89.2500,89.3400,88.7000,88.9300,5287100,2003-10-21
5399,89.3500,89.4000,88.8600,89.0000,6971300,2003-10-20
5400,89.2800,89.6800,88.8100,89.2300,9506200,2003-10-17
5401,89.2700,89.7000,88.6600,89.2800,16994000,2003-10-16
5402,93.9000,94.5400,92.7400,92.7400,11558700,2003-10-15
5403,92.6500,92.9500,92.3200,92.7200,4699500,2003-10-14
5404,93.1000,93.5400,92.5800,93.2000,4839200,2003-10-13
5405,92.4000,93.1800,92.3600,92.6700,4500500,2003-10-10
5406,93.3000,93.6000,92.2000,92.4500,7593000,2003-10-09
5407,92.0000,92.8700,91.9500,92.6600,6418900,2003-10-08
5408,90.5000,91.7000,90.4000,91.7000,5369800,2003-10-07
5409,90.7400,91.7600,90.5100,91.1800,3845400,2003-10-06
5410,91.0000,91.9500,90.5700,90.6400,7479300,2003-10-03
5411,89.5500,90.4500,89.2200,90.0800,7428300,2003-10-02
5412,88.7500,90.6000,88.7000,90.3500,7925200,2003-10-01
5413,89.2000,89.2500,87.9000,88.3300,7056700,2003-09-30
5414,89.2500,90.1800,89.0700,89.4500,5723200,2003-09-29
5415,89.4100,90.1400,89.0000,89.0500,5095800,2003-09-26
5416,89.4000,90.9700,89.2000,89.4100,6585500,2003-09-25
5417,91.0800,91.8200,89.3300,89.4000,7575800,2003-09-24
5418,91.5000,92.0900,90.5600,91.3400,7935200,2003-09-23
5419,92.2400,92.2400,90.9000,91.3900,7302600,2003-09-22
5420,92.4500,93.4700,91.8000,93.2800,9412500,2003-09-19
5421,90.6300,92.4300,90.4600,92.0000,8338700,2003-09-18
5422,90.4000,91.9400,90.2000,90.6300,9086600,2003-09-17
5423,88.4900,90.4100,88.4900,90.2900,7896100,2003-09-16
5424,89.7000,89.9600,88.3900,88.4900,7305400,2003-09-15
5425,87.6000,89.0100,87.2000,88.7000,7209200,2003-09-12
5426,86.7500,88.4200,86.4000,87.9200,9753500,2003-09-11
5427,88.9900,89.0000,87.6100,87.8400,7322600,2003-09-10
5428,89.2000,89.9700,88.9300,89.4200,8102500,2003-09-09
5429,88.4500,89.6600,88.3500,89.1000,9213400,2003-09-08
5430,87.0000,88.2600,86.7500,86.9500,7896600,2003-09-05
5431,86.3300,88.2900,85.6900,87.9100,9889100,2003-09-04
5432,86.2400,87.3000,86.0000,86.3300,10835700,2003-09-03
5433,82.4000,85.9600,82.3000,85.7600,12406400,2003-09-02
5434,81.9500,82.1100,81.5600,82.0100,4222700,2003-08-29
5435,82.0000,82.3400,81.2700,81.9000,5516300,2003-08-28
5436,82.0000,82.5300,81.9000,82.0000,3834100,2003-08-27
5437,81.6500,82.5400,81.2700,82.5000,5569600,2003-08-26
5438,82.8500,83.0300,81.7500,81.9600,5150900,2003-08-25
5439,84.2500,84.7200,82.9600,82.9700,7434900,2003-08-22
5440,83.3900,83.8500,82.8500,82.8500,5185200,2003-08-21
5441,82.0000,83.3100,82.0000,83.0500,4829900,2003-08-20
5442,83.1000,83.8100,82.5600,82.8500,6318300,2003-08-19
5443,82.0500,83.6800,81.9000,83.5200,6847200,2003-08-18
5444,81.8000,81.9800,81.2000,81.7900,3623600,2003-08-15
5445,81.0000,81.7500,80.6900,81.5600,4562700,2003-08-14
5446,81.6500,82.1900,80.5800,81.2000,5138400,2003-08-13
5447,81.4500,81.5400,80.6500,81.5100,4634200,2003-08-12
5448,80.8700,81.5000,80.2800,81.0200,4261200,2003-08-11
5449,81.0500,81.2700,80.3500,80.8800,4613800,2003-08-08
5450,79.6900,80.8200,79.3800,80.6900,5298500,2003-08-07
5451,79.7000,80.6800,78.7300,79.7500,7472200,2003-08-06
5452,81.1300,81.3300,79.8000,79.8500,7018100,2003-08-05
5453,80.7500,81.3600,80.0600,81.1300,5888000,2003-08-04
5454,81.1500,81.2700,80.0500,81.2700,6475400,2003-08-01
5455,81.8000,82.5400,81.1000,81.2500,8050300,2003-07-31
5456,82.4500,82.4500,80.5800,80.9600,6654600,2003-07-30
5457,82.5500,82.8800,81.6000,81.8000,7282700,2003-07-29
5458,83.6700,83.7000,82.0400,82.5400,6423500,2003-07-28
5459,81.6000,83.7400,81.5700,83.5500,6204700,2003-07-25
5460,82.9500,82.9900,81.5100,81.5100,5859100,2003-07-24
5461,82.0000,82.7700,81.7300,82.3000,5326800,2003-07-23
5462,82.5000,83.2600,81.5200,81.8500,8744300,2003-07-22
5463,83.2000,83.4300,82.2100,82.5000,7036100,2003-07-21
5464,83.8500,84.0200,83.2100,83.7200,8567200,2003-07-18
5465,82.7000,83.9400,82.5000,83.3300,13515700,2003-07-17
5466,87.0000,87.0300,85.8500,86.7400,8837600,2003-07-16
5467,86.1500,87.0000,85.8200,86.4400,7910400,2003-07-15
5468,86.0000,86.5800,85.4200,85.4200,6455200,2003-07-14
5469,84.1000,85.2800,83.7000,84.8900,4534700,2003-07-11
5470,85.0000,85.2200,83.4700,84.0300,7509200,2003-07-10
5471,86.1000,86.3500,84.8500,85.4700,6709700,2003-07-09
5472,86.0900,86.7500,85.1900,86.2500,5873900,2003-07-08
5473,84.8000,86.4500,84.7400,86.0900,7614900,2003-07-07
5474,84.2500,84.6900,83.4800,83.9500,3009500,2003-07-03
5475,83.9500,84.8900,83.7500,84.7400,6009700,2003-07-02
5476,81.4000,83.6600,81.4000,83.5900,5785800,2003-07-01
5477,83.9000,84.2000,82.5000,82.5000,7950900,2003-06-30
5478,84.1500,84.6500,83.2200,83.4200,4532900,2003-06-27
5479,83.7000,84.3800,82.8200,84.3500,6374400,2003-06-26
5480,83.5500,84.1600,82.0900,82.4900,5548000,2003-06-25
5481,82.9500,84.1800,82.8500,83.6300,5062800,2003-06-24
5482,84.7900,84.7900,82.9700,83.1800,6311600,2003-06-23
5483,85.0000,85.2400,84.6900,84.9200,11900000,2003-06-20
5484,84.9500,85.2900,84.5000,84.5500,7277100,2003-06-19
5485,84.1500,84.9900,83.2200,84.7000,5941400,2003-06-18
5486,84.9500,84.9500,83.8000,84.3000,5873700,2003-06-17
5487,83.1000,84.5500,82.5500,84.5000,6492100,2003-06-16
5488,84.1500,84.2900,82.5100,82.7500,5727500,2003-06-13
5489,84.8000,84.9800,83.5500,83.9500,7072400,2003-06-12
5490,82.7500,84.1500,82.2900,83.9700,9815800,2003-06-11
5491,82.3500,82.9200,81.2100,81.7100,8896000,2003-06-10
5492,80.0000,82.0000,79.8100,82.0000,9756300,2003-06-09
5493,82.2500,83.2300,79.8400,80.0500,15160900,2003-06-06
5494,84.0000,84.2500,81.7500,81.9000,15256300,2003-06-05
5495,84.0000,84.9600,83.8300,84.2500,10734400,2003-06-04
5496,84.3200,85.2400,83.2400,83.8200,21106600,2003-06-03
5497,89.0000,89.0800,87.2500,87.3300,7697200,2003-06-02
5498,87.4500,88.6800,87.4500,88.0400,6184200,2003-05-30
5499,87.5700,88.5900,87.2000,87.3600,6898900,2003-05-29
5500,87.6000,88.7000,87.4000,87.5700,6539900,2003-05-28
5501,84.5100,87.9000,84.5100,87.6900,7163400,2003-05-27
5502,85.7500,85.9500,85.1000,85.2600,5187200,2003-05-23
5503,86.2500,86.8000,85.8000,86.0800,6277300,2003-05-22
5504,85.7700,86.1800,85.0800,86.1800,6741000,2003-05-21
5505,86.5800,87.2400,84.8900,85.7700,7331900,2003-05-20
5506,88.0500,88.4700,86.4100,86.4500,7298400,2003-05-19
5507,89.6700,89.8900,88.9500,88.9900,6831600,2003-05-16
5508,89.5000,89.9600,89.0000,89.9000,7102900,2003-05-15
5509,90.0000,90.4000,88.3000,88.7000,7752200,2003-05-14
5510,88.7800,90.1000,88.5600,89.9800,8668300,2003-05-13
5511,87.5500,89.2600,87.1000,89.0000,8445700,2003-05-12
5512,86.9000,87.7000,86.4000,87.5500,6222600,2003-05-09
5513,86.3700,86.7800,85.7500,86.0500,7188200,2003-05-08
5514,86.9500,87.8100,86.5000,86.6800,6754600,2003-05-07
5515,86.3000,88.3400,86.0000,87.5100,7459600,2003-05-06
5516,87.2000,88.0000,86.5200,86.5200,7632500,2003-05-05
5517,84.4500,87.5700,84.4500,87.5700,8381900,2003-05-02
5518,85.3000,86.2300,84.4700,85.8900,7485700,2003-05-01
5519,85.6600,85.6700,84.6800,84.9000,8444900,2003-04-30
5520,85.3400,86.4900,84.9700,85.6600,8682900,2003-04-29
5521,84.0500,85.5000,83.6200,85.1200,6363600,2003-04-28
5522,85.2100,85.2800,83.8600,83.8800,6790700,2003-04-25
5523,84.6500,85.7000,84.6300,85.2000,5943500,2003-04-24
5524,85.2400,85.9700,84.9600,85.7500,7084500,2003-04-23
5525,83.3600,86.0600,82.6000,85.6300,9542600,2003-04-22
5526,84.4000,84.5100,83.1000,83.3600,6703400,2003-04-21
5527,81.8900,84.4000,81.8900,84.2600,8802100,2003-04-17
5528,83.3800,84.4000,82.7400,82.8800,10790700,2003-04-16
5529,80.0700,82.8500,79.7100,82.7900,13613500,2003-04-15
5530,78.5000,80.0700,78.1600,80.0700,9006000,2003-04-14
5531,80.1000,81.2900,78.4500,78.7500,7573500,2003-04-11
5532,79.1000,79.2500,78.1300,79.0100,6880100,2003-04-10
5533,79.7000,80.7400,78.6300,78.7100,8543200,2003-04-09
5534,80.6200,80.7000,78.4700,80.0700,8057600,2003-04-08
5535,82.6000,82.9000,80.2500,80.4700,8881400,2003-04-07
5536,82.3500,82.5500,80.0400,80.7900,8985000,2003-04-04
5537,82.3200,83.4800,81.7100,81.9100,9623600,2003-04-03
5538,79.9000,81.9700,79.9000,81.4600,9700100,2003-04-02
5539,78.5000,79.5600,78.1200,78.7300,7861400,2003-04-01
5540,79.2600,79.6100,78.3100,78.4300,10169200,2003-03-31
5541,81.0500,81.9900,80.5000,80.8500,6649200,2003-03-28
5542,80.7500,82.3300,80.5100,81.4500,7265800,2003-03-27
5543,83.0000,83.2500,81.1800,81.5500,10531600,2003-03-26
5544,82.0000,84.0000,81.7400,83.4500,8777100,2003-03-25
5545,82.4600,83.3500,82.2300,82.2500,9352600,2003-03-24
5546,82.7600,84.9000,82.7600,84.9000,12625400,2003-03-21
5547,81.7100,82.4900,80.6400,82.2000,9046400,2003-03-20
5548,82.0900,82.5000,81.0800,82.0000,10473100,2003-03-19
5549,82.4600,83.5000,81.4900,82.4700,10795400,2003-03-18
5550,78.0000,82.6700,77.8400,82.4600,15193000,2003-03-17
5551,78.4500,79.4800,78.1100,79.0000,10117700,2003-03-14
5552,75.9900,78.6800,75.3100,78.4500,10452500,2003-03-13
5553,75.2500,75.6300,73.1700,75.1800,12773700,2003-03-12
5554,75.8200,76.3300,75.2000,75.3500,8119200,2003-03-11
5555,77.4500,77.4500,75.5000,75.7000,6641300,2003-03-10
5556,75.7100,77.9900,75.7100,77.9000,8129200,2003-03-07
5557,77.0000,77.7800,76.7000,77.0700,5876300,2003-03-06
5558,76.7000,77.7300,76.2500,77.7300,6658000,2003-03-05
5559,77.6000,77.7500,76.5300,76.7000,5672200,2003-03-04
5560,78.9000,79.0000,77.1200,77.3300,6618300,2003-03-03
5561,77.0000,78.4700,77.0000,77.9500,6585200,2003-02-28
5562,77.9000,78.5900,76.7500,77.2800,9926500,2003-02-27
5563,78.4500,79.0500,77.3000,77.4000,8587000,2003-02-26
5564,77.9000,79.3700,76.9000,79.0700,7675900,2003-02-25
5565,79.7000,79.9900,78.5600,78.5600,6874700,2003-02-24
5566,79.4900,80.0000,78.1600,79.9500,7453900,2003-02-21
5567,79.5700,80.0500,78.7100,79.1500,6285100,2003-02-20
5568,79.0800,79.7000,78.8200,79.5100,5440300,2003-02-19
5569,78.0200,79.5000,77.9100,79.3300,7791200,2003-02-18
5570,76.4000,77.4500,75.3500,77.4500,8299500,2003-02-14
5571,76.1000,76.3500,74.3100,75.8600,11218400,2003-02-13
5572,77.5000,78.0900,76.5000,76.5000,5609200,2003-02-12
5573,78.3000,78.9700,77.3100,77.3900,8598200,2003-02-11
5574,77.1000,78.0200,76.4500,77.9100,7949100,2003-02-10
5575,77.9700,78.1500,76.6100,77.1000,8296400,2003-02-07
5576,77.1100,78.2000,76.5100,77.5100,7755200,2003-02-06
5577,77.8500,78.9000,76.8700,77.2600,7427200,2003-02-05
5578,78.1800,78.1800,76.2500,77.0900,7216200,2003-02-04
5579,78.2000,78.8700,77.7500,78.1800,6683500,2003-02-03
5580,77.7000,78.3400,77.0200,78.2000,9744100,2003-01-31
5581,81.3000,81.3000,78.3000,78.3000,7349500,2003-01-30
5582,79.5000,80.7000,78.5700,80.3200,7755000,2003-01-29
5583,78.5000,80.4700,78.3600,80.1100,8017400,2003-01-28
5584,77.9900,79.5000,77.6100,78.4200,9307800,2003-01-27
5585,80.6000,81.5000,78.8200,78.9900,7748000,2003-01-24
5586,80.1500,81.3600,79.8000,81.0500,8371400,2003-01-23
5587,80.0000,80.7700,79.3900,79.7000,9432400,2003-01-22
5588,81.3000,81.8500,80.5000,80.5400,8926900,2003-01-21
5589,83.7400,83.7400,81.1800,81.3000,17331200,2003-01-17
5590,87.4000,87.7100,85.3800,86.0500,9904300,2003-01-16
5591,88.5800,88.6500,86.9500,87.5900,8146600,2003-01-15
5592,87.2300,88.5900,87.2200,88.5800,7569100,2003-01-14
5593,88.3100,88.9500,87.3500,87.5100,10499000,2003-01-13
5594,85.8500,88.0400,85.7000,87.6800,9955400,2003-01-10
5595,84.7500,87.0200,84.7500,87.0000,10711600,2003-01-09
5596,85.5500,85.6900,84.0700,84.1900,9508800,2003-01-08
5597,83.9500,86.1800,83.7500,86.0000,11906900,2003-01-07
5598,81.9000,84.8000,81.8100,83.5900,7921300,2003-01-06
5599,80.7000,81.6500,80.2100,81.6500,5962300,2003-01-03
5600,78.8000,80.5700,78.1900,80.5700,7864500,2003-01-02
5601,77.1000,78.4600,77.1000,77.5000,7871400,2002-12-31
5602,77.0000,77.4300,75.6000,76.2500,8066600,2002-12-30
5603,78.5000,79.1800,76.6100,77.3600,6334100,2002-12-27
5604,79.8100,80.7000,78.2600,78.5000,5784300,2002-12-26
5605,80.2000,81.0000,79.7600,79.7600,2420200,2002-12-24
5606,79.7500,81.5000,79.4400,80.2600,5922200,2002-12-23
5607,79.4000,80.0000,78.8800,79.7900,8053800,2002-12-20
5608,78.6000,80.3400,78.3500,78.6600,7319900,2002-12-19
